primary_isbn13,ol_author_name,ol_publisher,ol_languages,ol_ebook_access,ol_has_fulltext,ol_public_scan,ol_internet_archive_ids,ol_edition_count,ol_number_of_pages,is_series,series_name,author_total_works,author_birth_date,ol_subjects,ol_first_publish_year
9780593736586,Vonda Wright,Potter/Ten Speed/Harmony/Rodale,['eng'],no_ebook,False,False,[],3.0,400.0,False,,5,,[],2025.0
9781419785719,Alex Aster,Amulet Books,['eng'],no_ebook,False,False,[],2.0,416.0,True,Series:Lightlark,11,4 August 1995,"['Series:Lightlark', 'Young adult fiction, fantasy, dark fantasy', 'Young adult fiction, romance, general', 'Young adult fiction, thrillers & suspense, general', 'Fantasy', 'Romantasy', 'Romance', 'Young Adult', 'Fiction', 'Enemies To Lovers']",2025.0
9780063333659,Anon171,HarperCollins Publishers,['eng'],no_ebook,False,False,[],1.0,256.0,False,,1,,[],2024.0
9780446569903,Ozzy Osbourne,Grand Central Publishing,['eng'],printdisabled,True,False,"['iamozzy0000osbo_p1d4', 'iamozzy0000osbo', 'iamozzy0000osbo_k5f9']",5.0,,False,,51,1948,"['Biography & Autobiography', 'Music', 'Nonfiction', 'Osbourne, ozzy, 1948-', 'Rock musicians, great britain', 'Rock musicians, biography', 'Rock musicians', 'Biography', 'Rock music', 'Black Sabbath (Musical group)']",2009.0
9781492677697,America's Test Kitchen Kids,Sourcebook Explorer,[],no_ebook,False,False,[],1.0,,False,,5,,"['nyt:childrens-middle-grade-hardcover=2019-10-20', 'New York Times bestseller', 'Baking', 'Cooking, juvenile literature']",2019.0
9781668098349,"Carolyn Dewar,Scott Keller,Vikram Malhotra,Kurt Strovink",Scribner,[],no_ebook,False,False,[],1.0,,False,,1,,[],2025.0
9781400256235,Max Lucado,"Nelson Incorporated, Thomas",['eng'],no_ebook,False,False,[],2.0,240.0,False,,52,,[],2025.0
9780063384217,Daniel Silva,Harper/HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,410.0,False,,83,,[],2025.0
9780593804148,Omar El Akkad,Knopf Publishing Group,[],no_ebook,False,False,[],2.0,187.0,False,,9,1982,['American literature'],2025.0
9781335957511,Sarah Varland,Harlequin Enterprises ULC,[],no_ebook,False,False,[],1.0,,False,,50,,[],2026.0
9781335534644,Rachel Reid,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],3.0,416.0,True,"{'series': {'key': '/series/OL331100L'}, 'position': '6'}",18,02 September 1980,"['Series:Game-Changers', 'LGTBI', 'Fiction, romance, contemporary', 'Romance', 'Sports Romance', 'Hockey', 'M M Romance', 'Sports', 'Contemporary', 'Queer']",2022.0
9780063210349,N.D. Stevenson,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,352.0,False,,37,1991,[],2025.0
9781984881939,Gavin Newsom,Penguin Publishing Group,['eng'],no_ebook,False,False,[],2.0,304.0,False,,5,10 October 1967,[],2025.0
9781250410481,Brandon Sanderson,Tor Publishing Group,['eng'],no_ebook,False,False,[],4.0,464.0,False,,100,19 December 1975,"['fantasy', 'science fiction', 'American literature']",2025.0
9781250333889,Laura Steven,St. Martin's Press,['eng'],no_ebook,False,False,[],4.0,352.0,False,,10,,"[""Children's fiction""]",2025.0
9781339001234,Tui T. Sutherland,"Scholastic, Incorporated",['eng'],no_ebook,False,False,[],3.0,224.0,False,,84,31 July 1978,['Juvenile fiction'],2024.0
9781538774229,Callie Hart,Forever,['eng'],no_ebook,False,False,[],4.0,672.0,False,,30,,['American literature'],2025.0
9780593717998,Brian Andrews,Penguin Publishing Group,['eng'],no_ebook,False,False,[],6.0,560.0,False,,49,,[],2024.0
9781728235844,Gregory Lang,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],5.0,,False,,13,,"[""Children's fiction"", 'nyt:picture-books=2023-05-21', 'New York Times bestseller']",2007.0
9781464260919,Freida McFadden,Poisoned Pen Press / Sourcebooks,['eng'],no_ebook,False,False,[],1.0,279.0,False,,49,1 May 1980,[],2025.0
9780593657508,Karen Hao,Penguin Publishing Group,['eng'],no_ebook,False,False,[],3.0,496.0,False,,1,,"['Artificial intelligence', 'OpenAI', 'ChatGPT']",2025.0
9780593835951,Meredith Hayden,Potter/Ten Speed/Harmony/Rodale,['eng'],no_ebook,False,False,[],2.0,288.0,False,,2,,['Cooking'],2025.0
9780593854280,Sophie Elmhirst,"Riverhead Books, an imprint of Penguin Random House",['eng'],no_ebook,False,False,[],3.0,256.0,False,,1,,['Geography'],2024.0
9781250832061,S. A. Cosby,Pine & Cedar Books / Flatiron Books,['eng'],no_ebook,False,False,[],3.0,340.0,False,,9,,[],2025.0
9781636414997,Jonathan Cahn,Charisma Media,['eng'],no_ebook,False,False,[],2.0,272.0,False,,44,,"['Prophecy, christianity', 'Eschatology']",2017.0
9781250353498,Alyson Stoner,St. Martin's Press,['eng'],no_ebook,False,False,[],2.0,320.0,False,,1,1993,['LGBTQ biography and memoir'],2025.0
9780593206294,Sonia Sotomayor,Melia Publishing Services Limited,['eng'],no_ebook,False,False,[],1.0,40.0,False,,14,,[],2025.0
9780544336261,Lois Lowry,HMH Books for Young Readers,"['ger', 'glg', 'heb', 'eng', 'jpn', 'pol', 'tha', 'nor', 'spa', 'ita', 'cat', 'chi', 'fre', 'hrv', 'hun']",borrowable,True,False,"['jiyishoulingyuan0000lowr', 'lepasseur0000lowr_x6j1', 'bwb_S0-BOD-943', 'eldador0000lowr', 'eldador0000lowr_i4t9', 'giverlowry00lowr', 'giver0000lowr_j1m2', 'giverlow00lowr', 'giverlowrlois00lowr', 'giverlowr00lowr', 'giver00lois', 'giver00lois_0', 'giverlow00lowr', 'giverlow00lowr', 'giverlowry00lowr', 'giver00lois_2', 'isbn_9780547995663', 'giver0000lowr_r5s4']",106.0,240.0,False,,100,20 March 1937,"['Social control', 'Control (Psychology)', 'Juvenile fiction', 'Fiction', 'Science fiction', 'Memory', 'Ethics', 'Dystopias', 'Blind', 'Braille language materials']",1993.0
9780063257528,Maria Ressa,Harper Paperbacks,[],no_ebook,False,False,[],1.0,320.0,False,,2,,"['Asia, politics and government', 'Women, biography', 'Political corruption']",2023.0
9781538774205,Callie Hart,Forever,['eng'],no_ebook,False,False,[],6.0,757.0,True,series:Fae & Alchemy,30,,"['Fantasy', 'Alternate Worlds', 'series:Fae & Alchemy']",2024.0
9781338896435,Dav Pilkey,Scholastic,"['eng', 'spa']",printdisabled,True,False,"['isbn_9781338659535', 'scarletshedder0000unse']",7.0,,True,"{'series': {'key': '/series/OL329664L'}, 'position': '12'}",100,4 March 1966,"['nyt:graphic-books-and-manga=2024-04-07', 'New York Times bestseller', ""Children's fiction""]",2020.0
9798217091959,Rachel Smythe,Random House Worlds,['eng'],no_ebook,False,False,[],1.0,432.0,False,,20,,[],2025.0
9781538726426,Iris Johansen,Grand Central Publishing,['eng'],no_ebook,False,False,[],1.0,480.0,False,,100,,[],2025.0
9781419785627,Alex Aster,Amulet Books,['eng'],no_ebook,False,False,[],1.0,504.0,False,,11,4 August 1995,"['Fantasy', 'Romantasy', 'Romance', 'Young Adult', 'Enemies To Lovers', 'Fantasy Romance', 'Fiction', 'Novella', 'Magic']",2025.0
9781335629760,Linda Lael Miller,Harlequin Enterprises ULC,['eng'],printdisabled,True,False,"['athomeinstonecre0000mill_b3a7', 'athomeinstonecre0000mill', 'athomeinstonecre00mill']",13.0,416.0,False,,100,1949,"['Fiction', 'Home & Family', 'Romance', 'Fiction, romance, general', 'Bed and breakfast accommodations', 'Government investigators', 'Love stories', 'Man-woman relationships', 'Secrecy', 'Fiction, romance, western']",2009.0
9780786051090,William W. Johnstone,Kensington Publishing Corporation,['eng'],no_ebook,False,False,[],1.0,768.0,False,,100,1938,[],2025.0
9781250904362,Katherine Applegate,Feiwel & Friends,['eng'],no_ebook,False,False,[],2.0,276.0,False,,33,,[],2025.0
9781668033876,Lisa Jewell,Atria Books,['eng'],no_ebook,False,False,[],1.0,370.0,False,,100,1968,['English literature'],2025.0
9780593599860,Danielle L. Jensen,Random House Worlds,['eng'],no_ebook,False,False,[],2.0,416.0,False,,43,,['Norse Mythology'],2025.0
9781668090190,Christine Brennan,"Scribner, an imprint of Simon & Schuster",['eng'],no_ebook,False,False,[],5.0,280.0,False,,10,,[],2025.0
9781335621429,Nancy J. Farrier,Harlequin Enterprises ULC,[],no_ebook,False,False,[],1.0,,False,,37,,[],2026.0
9781974758906,Gege Akutami,VIZ Media LLC,[],no_ebook,False,False,[],1.0,,True,"{'series': {'key': '/series/OL329604L'}, 'position': '28'}",42,1992-02-26,[],2024.0
9781101934746,Kathleen Glasgow,Random House Children's Books,"['ger', 'eng', 'tur', 'spa', 'por', 'fre']",printdisabled,True,False,['girlinpieces0000glas_e1a9'],28.0,448.0,False,,12,1969,"[""Children's fiction"", 'Emotions, fiction', 'Survival, fiction', 'Homeless persons, fiction', 'Child sexual abuse, fiction', 'Self-mutilation, fiction', 'Emotional problems', 'Survival', 'Abandoned children', 'Fiction']",2000.0
9780593718728,Jefferson Fisher,Penguin Publishing Group,['eng'],no_ebook,False,False,[],3.0,304.0,False,,1,,[],2025.0
9780593320969,Alexei Navalny,Knopf Doubleday Publishing Group,['eng'],no_ebook,False,False,[],6.0,,False,,1,,"['Europe, eastern, history', 'Biography & Memoir', 'World history', 'World politics', 'Autobiography', 'History', 'Political science', 'Geopolitics', 'Political activists', 'Political Figures']",2024.0
9781538773352,Scheana Shay,Grand Central Publishing,['eng'],no_ebook,False,False,[],1.0,256.0,False,,1,,[],2025.0
9780593638910,Carley Fortune,Berkley,['eng'],no_ebook,False,False,[],3.0,401.0,False,,11,,[],2025.0
9798217153725,,Penguin Random House,[],no_ebook,False,False,[],1.0,,False,,0,,[],2025.0
9781464246647,Rina Kent,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],1.0,,False,,67,,[],2025.0
9781250370839,Nora Roberts,St. Martin's Press,['eng'],no_ebook,False,False,[],3.0,400.0,False,,100,"October 10, 1950","['Mystery', 'Romance', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Romantic Suspense', 'Futuristic', 'Science Fiction', 'American literature']",2025.0
9781250344465,Christine Kuehn,Celadon Books,['eng'],no_ebook,False,False,[],1.0,272.0,False,,2,,['World history'],2025.0
9781335508171,B. J. Daniels,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],1.0,368.0,False,,100,,[],2025.0
9781982134594,David Pouge,"Simon & Schuster, New York, 2026",[],no_ebook,False,False,[],1.0,,False,,2,,[],2026.0
9798217059041,Oz Pearlman,Penguin Publishing Group,['eng'],no_ebook,False,False,[],1.0,304.0,False,,2,,[],2025.0
9781665988384,To Be To Be Announced Aladdin Author,Simon & Schuster Children's Publishing,['eng'],no_ebook,False,False,[],3.0,352.0,False,,1,,[],2024.0
9780593621110,Drew Daywalt,Penguin Young Readers Group,['eng'],no_ebook,False,False,[],5.0,,True,series:The_Crayons,29,5 January 1970,"['nyt:picture-books=2023-06-04', 'New York Times bestseller', 'Juvenile', 'series:The_Crayons', ""Children's fiction"", 'Humorous stories', 'Friendship, fiction', 'Color, fiction', 'Schools, fiction']",2023.0
9780736991582,Amir Tsarfati,Harvest House Publishers,['eng'],no_ebook,False,False,[],1.0,128.0,False,,29,,[],2025.0
9780063425187,Tahereh Mafi,HarperCollins Publishers,['eng'],no_ebook,False,False,[],7.0,368.0,False,,60,"November 9, 1988",[],2025.0
9781668054628,Leah Litman,One Signal / Atria,['eng'],no_ebook,False,False,[],2.0,311.0,False,,1,,[],2025.0
9780593820308,Matt Dinniman,Ace,['eng'],no_ebook,False,False,[],3.0,448.0,False,,25,,"['form:novel', 'genre:science fiction']",2026.0
9781668067666,Eric J. Topol,Simon & Schuster,[],no_ebook,False,False,[],1.0,,False,,62,1954,[],2025.0
9780593655085,Seth Harp,"Viking, an imprint of Penguin Random House",['eng'],no_ebook,False,False,[],1.0,368.0,False,,1,,[],2025.0
9781668087824,Stephen King,Pocket Books,['eng'],no_ebook,False,False,[],1.0,592.0,False,,70,,[],2025.0
9780593800706,Michelle Obama,Crown,['eng'],no_ebook,False,False,[],2.0,304.0,False,,8,,[],2025.0
9780399590528,Tara Westover,Random House Publishing Group,['eng'],printdisabled,True,False,['isbn_9780593091876'],35.0,,False,,1,1986,"['Subculture', 'Home schooling', 'Family', 'Anecdotes', 'Victims of family violence', 'Women college students', 'Christian biography', 'Rural conditions', 'Survivalism', 'Biography']",2018.0
9780593955994,Matt Dinniman,Penguin Publishing Group,['eng'],no_ebook,False,False,[],3.0,720.0,True,series:Dungeon Crawler Carl,25,,"['series:Dungeon Crawler Carl', 'genre:LitRPG', 'genre:science fantasy']",2022.0
9780593953143,B.K. Borison,Berkley,[],no_ebook,False,False,[],2.0,,False,,7,,[],2026.0
9781400052189,Rebecca Skloot,Broadway Paperbacks,['eng'],borrowable,True,False,"['immortallifeofhe0000sklo_q9r0', 'immortallifeofhe0000sklo', 'immortallifeofhe0000sklo_d9g5', 'unset0000unse_h0q7', 'immortallifehenr00sklo_125']",25.0,381.0,False,,7,19 Sep 1972,"['Cancer', 'Cell culture', 'Research', 'Patients', 'Health', 'HeLa cells', 'African American women', 'Medical ethics', 'Human experimentation in medicine', 'Biography']",2009.0
9781496752437,Emily Rath,"Penguin Books, Limited",['eng'],no_ebook,False,False,[],1.0,400.0,True,Series:Jacksonville-Rays,13,,"['Series:Jacksonville-Rays', 'Contemporary', 'Fiction, lgbtq+, gay', 'Fiction, romance, general', 'Hockey', 'Hockey Romance', 'Reverse Harem', 'Romance', 'Smut', 'Sports']",2025.0
9781524746742,Anna Lembke,Dutton,['eng'],no_ebook,False,False,[],9.0,304.0,False,,4,1967,"['Pleasure', 'Pain', 'Compulsive behavior', 'Internet', 'Social aspects', 'Substance abuse', 'Dopamine', 'Pleasure principle (Psychology)', 'Pleasure-Pain Principle', 'Dopamine Receptors']",2021.0
9781536224719,Mellody Hobson,Candlewick Press,['eng'],no_ebook,False,False,[],1.0,,False,,2,,[],2024.0
9781250346384,Anonymous CSAD,St. Martin's Press,['eng'],no_ebook,False,False,[],5.0,,False,,1,,[],2025.0
9781649378514,Devney Perry,Entangled,['eng'],no_ebook,False,False,[],2.0,528.0,True,Series:Shield-of-Sparrows,59,,"['Series:Shield-of-Sparrows', 'Adult', 'Fantasy', 'Fantasy Romance', 'Fiction', 'Romance', 'Romantasy', 'Science Fiction Fantasy']",2025.0
9781338762457,Cassandra Calin,Scholastic,['eng'],no_ebook,False,False,[],2.0,,False,,8,,"['nyt:graphic-books-and-manga=2024-09-08', 'New York Times bestseller']",2024.0
9780593652886,Rick Rubin,Penguin Publishing Group,['eng'],no_ebook,False,False,[],5.0,432.0,False,,2,1963,"['New York Times Bestseller', 'creativity', 'Artists']",2023.0
9781368025621,Angela DiTerlizzi,"Little, Brown Books for Young Readers",['eng'],no_ebook,False,False,[],3.0,40.0,False,,16,,"[""Children's fiction"", 'nyt:picture-books=2024-09-08', 'New York Times bestseller']",2020.0
9781546176183,Dav Pilkey,Scholastic,['eng'],no_ebook,False,False,[],1.0,224.0,True,"{'series': {'key': '/series/OL329664L'}, 'position': '14'}",100,4 March 1966,['Dog Man (Fictitious character)'],2025.0
9781637589465,Charlie Kirk,Post Hill Press,['eng'],no_ebook,False,False,[],1.0,,False,,5,,[],2022.0
9781524764234,Dave Eggers,"Knopf Incorporated, Alfred A.",['eng'],no_ebook,False,False,[],1.0,,False,,100,12 March 1970,"[""Children's fiction""]",2023.0
9780593977774,Lyla Sage,Random House Publishing Group,['eng'],no_ebook,False,False,[],2.0,368.0,False,,7,,[],2025.0
9781668204481,Evan Osnos,scribner,['eng'],no_ebook,False,False,[],2.0,,False,,11,1976-12-24,[],2025.0
9781338741049,Dav Pilkey,GRAPHIX,"['fre', 'pol', 'gle', 'eng', 'spa']",borrowable,True,False,"['superchien2decha0000pilk', 'dogmanunleashed0000pilk']",24.0,224.0,True,"{'series': {'key': '/series/OL329664L'}, 'position': '2'}",100,4 March 1966,"['Cartoons and comics', 'Police', 'Dogs', 'Comic books, strips', ""Children's fiction"", 'Dogs, fiction', 'Cats, fiction', 'Police, fiction', 'Humorous stories', 'Adventure and adventurers, fiction']",2016.0
9781637634424,Rory Vaden,Forefront Books,['eng'],no_ebook,False,False,[],2.0,320.0,False,,5,,['Business'],2025.0
9780593704080,Natasha Preston,Random House Children's Books,['eng'],no_ebook,False,False,[],2.0,,False,,60,,[],2024.0
9781464244667,Emily Mcintire,Penguin Random House NZ,[],no_ebook,False,False,[],1.0,,False,,5,,[],2026.0
9781250292186,Vera Brosgol,Roaring Brook Press,['eng'],no_ebook,False,False,[],2.0,320.0,False,,6,,[],2025.0
9781401967635,Benjamin Hardy,"Hay House, Incorporated",['eng'],no_ebook,False,False,[],1.0,,False,,12,,[],2024.0
9780593713600,Jack Du Brul,Penguin Publishing Group,['eng'],no_ebook,False,False,[],4.0,496.0,False,,5,,[],2024.0
9781668079140,To Be Confirmed Gallery,Gallery Books,['eng'],no_ebook,False,False,[],3.0,288.0,False,,38,,[],2025.0
9781546008217,Joby Martin,FaithWords,['eng'],no_ebook,False,False,[],2.0,224.0,False,,6,,"['Theology, practical']",2025.0
9781668009055,Britney Spears,Gallery Books,['eng'],no_ebook,False,False,[],8.0,288.0,False,,19,,"['Biography/Autobiography', 'nyt:combined-print-and-e-book-nonfiction=2023-11-12', 'New York Times bestseller', 'Singers, biography', 'Women, united states, biography', 'Personal memoirs', 'Biography', 'celebrity biography']",2023.0
9780063422506,Peter Schweizer,Arotahi Agency,[],no_ebook,False,False,[],1.0,,False,,38,1964,[],
9780316478328,Grace Lin,"Little, Brown Books for Young Readers",['eng'],no_ebook,False,False,[],1.0,352.0,False,,84,"May 17, 1974","[""Children's fiction""]",2025.0
9781538758434,James Patterson,"Little, Brown and Company",['eng'],no_ebook,False,False,[],5.0,394.0,False,,100,"22 March 1947 Newburgh, Orange County",[],2025.0
9781338741032,Dav Pilkey,GRAPHIX,"['fre', 'dut', 'eng', 'spa', 'ger', 'pol']",printdisabled,True,False,"['dogmanepicnovel0000pilk', 'dogman0000pilk_l3k5']",34.0,240.0,True,"{'series': {'key': '/series/OL329664L'}, 'position': '1'}",100,4 March 1966,"['Juvenile fiction', 'Police', ""Children's fiction"", 'Police, fiction', 'Dogs, fiction', 'Cats, fiction', 'Humorous stories', 'Adventure and adventurers, fiction', 'nyt:childrens-middle-grade-hardcover=2016-09-18', 'New York Times bestseller']",2015.0
9781984881748,Kelly Weinersmith,Penguin Random House,['eng'],no_ebook,False,False,[],7.0,448.0,False,,2,,"['Science and state', 'Humor, form, comic strips & cartoons', 'Space sciences', 'New York Times bestseller', 'Space colonies']",2023.0
9780063472174,Scott Jennings,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,288.0,False,,5,,[],2025.0
9780743277181,Carole Radziwill,Scribner,['eng'],printdisabled,True,False,"['isbn_9781416531265', 'whatremainsmemoi00radz', 'whatremainsmemoi0000radz']",9.0,264.0,False,,4,,"['Television journalists', 'Women journalists', 'Biography', 'Women, united states, biography', 'Cancer, patients, biography', 'Kennedy family', 'Kennedy, john f. (john fitzgerald), 1960-1999', 'Journalists, biography', 'Television broadcasting, biography', 'Kennedy, john f., jr., 1960-1999']",2005.0
9781649378538,Abigail Owen,"Entangled Publishing, LLC",['eng'],no_ebook,False,False,[],4.0,500.0,False,,57,,[],2025.0
9781668075289,Charlie Sheen,Gallery Books,['eng'],no_ebook,False,False,[],2.0,368.0,False,,2,3 September 1965,"['Biography', 'Biography & Autobiography']",2025.0
9781339005102,DK Yingst,Scholastic,[],no_ebook,False,False,[],1.0,140.0,False,,1,,[],2025.0
9781639736447,,Bloomsbury Publishing,[],no_ebook,False,False,[],1.0,,False,,0,,[],2024.0
9780812973815,Nassim Nicholas Taleb,Random House Trade Paperbacks,['eng'],printdisabled,True,False,"['blackswan0000tale', 'blackswanimpacto00tale', 'blackswanimpacto0000tale', 'blackswanimpacth00tale_517']",27.0,444.0,False,,71,11 September 1960,"['Ereignis', 'nyt:paperback_nonfiction=2010-05-09', 'Prévision', 'New York Times bestseller', 'Business', 'Social aspects', 'Philosophy', 'Informationstheorie', 'Teoria da informação (aspectos sociais)', 'Prognose']",2005.0
9781668011577,Steven Pinker,Scribner,['eng'],no_ebook,False,False,[],4.0,384.0,False,,36,1954,[],2025.0
9781250334886,Travis Baldree,"Doherty Associates, LLC, Tom",['eng'],no_ebook,False,False,[],7.0,336.0,False,,8,28 March 1977,"['cozy fantasy', 'Fiction, fantasy, general']",2025.0
9781470380281,Pierce Brown,Recorded Books,['eng'],printdisabled,True,False,"['redrisinglivre1f0000hlen', 'redrising0000brow_l7s1']",26.0,,True,"{'series': {'key': '/series/OL327572L'}, 'position': '1'}",19,28 January 1988,"['franchise:Red Rising', 'series:Red Rising Trilogy', 'series:Red Rising Saga', 'form:novel', 'genre:science fiction', 'Fantasy', 'Fiction', 'Dystopia', 'Young Adult', 'Resistance to Government']",2014.0
9781492662471,Adam Wallace,Sourcebooks Wonderland,"['eng', 'spa']",no_ebook,False,False,[],6.0,40.0,False,,73,,"['nyt:picture-books=2020-12-20', 'New York Times bestseller', ""Children's fiction"", 'Stories in rhyme', 'Mermaids, fiction']",2018.0
9781668211656,Kamala Harris,Simon & Schuster,['eng'],no_ebook,False,False,[],1.0,320.0,False,,8,"October 20, 1964",[],2025.0
9781797226590,Sherri Duskey Rinker,Bookreps NZ Limited,[],no_ebook,False,False,[],1.0,,False,,80,,[],2026.0
9781728235875,Gregory E. Lang,Sourcebooks Wonderland,['eng'],no_ebook,False,False,[],4.0,40.0,False,,20,,"['Fathers and sons', 'nyt:picture-books=2021-07-04', 'New York Times bestseller', ""Children's fiction"", 'Fathers and sons, fiction', 'Stories in rhyme', 'Animals, fiction']",2011.0
9781546126089,Gordon Korman,Scholastic,[],no_ebook,False,False,[],1.0,200.0,False,,100,23 October 1963,[],2025.0
9780593734230,Yuval Noah Harari,Random House Trade Paperbacks,['eng'],no_ebook,False,False,[],3.0,544.0,False,,2,,"['Information networks', 'Information technology']",2024.0
9781631496080,Jill Lepore,Liveright Publishing Corporation,['eng'],no_ebook,False,False,[],1.0,768.0,False,,23,1966,[],2025.0
9780593719237,Graham Brown,Penguin Publishing Group,['eng'],no_ebook,False,False,[],3.0,480.0,False,,84,,"['Fiction, thrillers, suspense', 'Fiction, thrillers, crime', 'Fiction, action & adventure']",2024.0
9780062993168,Amanda Montell,HarperCollins Publishers,['eng'],no_ebook,False,False,[],5.0,320.0,False,,5,,"['Language and languages', 'scientology']",2021.0
9780062976581,Charlie Mackesy,HarperCollins Publishers,['eng'],no_ebook,False,False,[],21.0,128.0,False,,14,,"['Literature', 'Comics & graphic novels, literary', 'nyt:advice-how-to-and-miscellaneous=2019-11-10', 'New York Times bestseller', 'Psychology']",2019.0
9780593820261,Matt Dinniman,Penguin publishing group,['eng'],no_ebook,False,False,[],5.0,,True,series:Dungeon Crawler Carl,25,,"['series:Dungeon Crawler Carl', 'genre:LitRPG', 'genre:science fantasy']",2021.0
9780063455092,David Mamet,HarperCollins Publishers,['eng'],no_ebook,False,False,[],2.0,256.0,False,,100,,[],2025.0
9781250881236,T. J. Klune,Tor Books,[],no_ebook,False,False,[],1.0,,False,,43,20 May 1982,"['Fantasy', 'LGBT', 'Adult', 'Fiction', 'Queer', 'Science Fiction', 'Science Fiction Fantasy', 'Romance']",2026.0
9781649379153,Mai Corland,Red Tower Books,[],no_ebook,False,False,[],1.0,450.0,False,,8,,[],2025.0
9781338883190,Tui T. Sutherland,Scholastic Inc.,['eng'],printdisabled,True,False,"['dragonetprophecy0000tuit_g9c4', 'wingsoffire01dra0000tuit', 'dragonetprophecy0000suth', 'dragonetprophecy0000suth_e5k3', 'dragonetprophecy0000suth_j5k3']",22.0,,True,"{'series': {'key': '/series/OL335559L'}, 'position': '1'}",84,31 July 1978,"['Dragons', 'Juvenile fiction', 'Prophecies', 'Fantasy', 'Fiction', 'Adventure and adventurers', 'Fantasy fiction', 'Friendship, fiction', 'Adventure and adventurers, fiction', ""Children's fiction""]",2012.0
9781454960430,Mo Willems,Union Square Kids,[],no_ebook,False,False,[],1.0,,False,,100,11 Feb 1968,[],2025.0
9781401994365,Ben Azadi,"Hay House, Incorporated",['eng'],no_ebook,False,False,[],1.0,257.0,False,,5,,[],2025.0
9781626251700,Lindsay C. Gibson,,['eng'],no_ebook,False,False,[],10.0,201.0,False,,12,,"['Dysfunctional families', 'Adult children of dysfunctional families', 'Mental health', 'Emotional maturity', 'Psychological aspects', 'Self-help techniques', 'Parenting', 'nyt:advice-how-to-and-miscellaneous=2024-07-28', 'New York Times bestseller']",2015.0
9780593972700,Random House Worlds,Del Rey,['eng'],no_ebook,False,False,[],7.0,1040.0,False,,17,,"['Fantasy', 'Romance', 'Romantasy', 'Dark Romance', 'Fiction', 'Dark', 'Adult', 'Fantasy Romance', 'Enemies To Lovers']",2025.0
9780593622360,Drew Daywalt,Penguin Young Readers Group,['eng'],no_ebook,False,False,[],4.0,40.0,False,,25,,[],2025.0
9780593656471,Molly Jong-Fast,"Viking, an imprint of Penguin Random House",['eng'],no_ebook,False,False,[],3.0,256.0,False,,2,,[],2025.0
9781338680454,Dav Pilkey,Scholastic,"['eng', 'pol', 'spa']",no_ebook,False,False,[],17.0,,True,"{'series': {'key': '/series/OL329664L'}, 'position': '10'}",100,4 March 1966,"['Comic books, strips, etc.', 'Dogs, fiction', 'Humorous stories', 'nyt:graphic-books-and-manga=2021-04-11', 'New York Times bestseller', ""Children's fiction""]",2021.0
9781728274270,Alice Walstead,"Sourcebooks, Incorporated",['eng'],no_ebook,False,False,[],1.0,,False,,26,,"['nyt:picture-books=2023-11-26', 'New York Times bestseller']",2023.0
9780593735817,Richard Rohr,"Convergent Books, an imprint of Random House",['eng'],no_ebook,False,False,[],1.0,208.0,False,,32,,"['Bible, criticism, interpretation, etc.']",2025.0
9781538719909,David Baldacci,Grand Central Publishing,['eng'],no_ebook,False,False,[],1.0,464.0,False,,100,1960-08-05,[],2025.0
9781250337818,Alice Feeney,Flatiron Books: Pine & Cedar,[],no_ebook,False,False,[],1.0,,False,,16,1978,"['romance', 'Fiction, thrillers, general']",2026.0
9781335146328,Jasmine Mas,Harlequin Enterprises ULC,['eng'],no_ebook,False,False,[],3.0,368.0,False,,12,,"['Fiction, romance, general', 'Fiction, fantasy, general']",2022.0
9780593830703,Craig Johnson,"Viking, an imprint of Penguin Random House",['eng'],no_ebook,False,False,[],2.0,336.0,False,,100,,[],2025.0
9780593899168,E. Lockhart,"Delacorte Press, an imprint of Random House Children's Books",['eng'],no_ebook,False,False,[],3.0,320.0,False,,61,,[],2025.0
9781534467576,Megan E. Freeman,Aladdin,['eng'],printdisabled,True,False,"['alone0000free', 'alone0000mega']",8.0,416.0,False,,3,,"['Survival, fiction', 'Stories in rhyme', 'nyt:middle-grade-paperback-monthly=2024-02-11', 'New York Times bestseller']",2021.0
9781982191368,To Be To Be Confirmed Atria,Atria Books,['eng'],no_ebook,False,False,[],2.0,,False,,32,,[],2023.0
9780525509622,George Saunders,Random House,['eng'],no_ebook,False,False,[],1.0,192.0,False,,53,1958,[],2026.0
9781464249624,Freida McFadden,Poisoned Pen Press,['eng'],no_ebook,False,False,[],2.0,336.0,False,,49,1 May 1980,"['Policial', 'FICTION / Thrillers / General']",2026.0
9781668023488,,Avid Reader Press,['eng'],no_ebook,False,False,[],3.0,,False,,0,,[],2025.0
